,amount,start_id,end_id
2155,63813.4482702546,BL20,R24
2156,224862.73792232317,BL20,R25
2157,166296.45328317076,BL20,R26
2158,155251.4656434209,BL20,R27
2159,1039513.2202541255,BL20,R28
2160,303173.0426171109,BL21,BL01
2161,730185.9973800711,BL21,BL02
2162,310853.278803575,BL21,BL03
2163,897354.7497000837,BL21,BL04
2164,831016.1351227496,BL21,BL05
2165,1481528.8640253523,BL21,BL06
2166,2129594.2727922355,BL21,BL07
2167,1984537.1799445313,BL21,BL08
2168,1225061.358285839,BL21,BL09
2169,2874621.4572066455,BL21,BL10
2170,5111108.109844552,BL21,BL11
2171,10855617.730895516,BL21,BL12
2172,2021088.0705457698,BL21,BL13
2173,2867692.5114633585,BL21,BL14
2174,4687661.095637712,BL21,BL15
2175,5951172.194069777,BL21,BL16
2176,3497916.486915287,BL21,BL17
2177,11582330.8312478,BL21,BL18
2178,2999040.3280022023,BL21,BL19
2179,2374756.541969233,BL21,BL20
2180,687383.6070935373,BL21,BL21
2181,5230261.007252415,BL21,BL22
2182,1382334.7321103162,BL21,BL23
2183,248563.5364883731,BL21,BR01
2184,81179.18693976314,BL21,BR02
2185,69811.18831851527,BL21,BR03
2186,387413.6374898135,BL21,BR04
2187,112205.32165368598,BL21,BR05
2188,166518.0923057523,BL21,BR06
2189,324146.19539194374,BL21,BR07
2190,585267.9935812072,BL21,BR08
2191,561093.9335178641,BL21,BR09
2192,517628.8787525453,BL21,BR11
2193,404506.0212371133,BL21,BR12
2194,114026.6264709132,BL21,BR13
2195,193185.81278243352,BL21,BR14
2196,325190.4514992469,BL21,BR15
2197,276788.7690132325,BL21,BR16
2198,262973.50645665213,BL21,BR17
2199,127233.86769816288,BL21,BR18
2200,197818.58654923484,BL21,BR19
2201,132898.98155162102,BL21,BR20
2202,172388.18816814214,BL21,BR21
2203,350544.8223658229,BL21,BR22
2204,230826.30795300062,BL21,BR23
2205,272086.4328041096,BL21,G01
2206,225231.27737969384,BL21,G02
2207,261229.23642915156,BL21,G03
2208,81771.17643931933,BL21,G03A
2209,343168.24801403726,BL21,G04
2210,326023.2501637768,BL21,G05
2211,200786.0040293016,BL21,G06
2212,774413.8335854694,BL21,G07
2213,554084.3463828007,BL21,G08
2214,909684.4040216804,BL21,G09
2215,759566.4724126147,BL21,G10
2216,237985.48102162316,BL21,G11
2217,233167.67757933968,BL21,G13
2218,733652.4665514322,BL21,G14
2219,626414.8761834536,BL21,G15
2220,143875.6230403716,BL21,G17
2221,95987.98440321563,BL21,G18
2222,60116.6508627393,BL21,G19
2223,657977.3752420957,BL21,O01
2224,820383.3900194664,BL21,O02
2225,820738.4194111766,BL21,O03
2226,1118659.3606123177,BL21,O04
2227,788972.4103977456,BL21,O06
2228,735168.2015816091,BL21,O09
2229,427247.48137360124,BL21,O10
2230,403586.1000222429,BL21,O11
2231,289356.8252097449,BL21,O12
2232,279889.52758813923,BL21,O13
2233,257223.7636312233,BL21,O14
2234,165985.64012164317,BL21,O15
2235,106841.07862994605,BL21,O16
2236,136562.27980211363,BL21,O17
2237,317635.98617062264,BL21,O18
2238,274017.1967644808,BL21,O19
2239,255951.81239173852,BL21,O20
2240,252541.81576144413,BL21,O21
2241,326818.8999803635,BL21,OO50
2242,284326.8149568114,BL21,OO51
2243,288142.5182378943,BL21,OO52
2244,263930.4438645351,BL21,OO53
2245,304179.93221583654,BL21,OO54
2246,62933.3521561784,BL21,R02
2247,168268.8725713478,BL21,R03
2248,157692.74337761162,BL21,R04
2249,221807.43712324175,BL21,R06
2250,355729.1701414568,BL21,R09
2251,494551.86434581684,BL21,R12
2252,592705.1159075124,BL21,R14
2253,682414.8369941822,BL21,R15
2254,555111.5298228958,BL21,R16
2255,374063.2064445537,BL21,R17
2256,152014.6243681957,BL21,R18
2257,575385.1596901134,BL21,R19
2258,107088.38770697077,BL21,R20
2259,134628.62002124975,BL21,R21
2260,270949.3125934477,BL21,R22
2261,151407.38800330623,BL21,R22A
2262,71667.58750185827,BL21,R23
2263,53115.70299659971,BL21,R24
2264,154051.65521918552,BL21,R25
2265,142027.428442253,BL21,R26
2266,147062.68132876186,BL21,R27
2267,825790.8552320165,BL21,R28
2268,353812.2204312617,BL22,BL01
2269,589415.7851486077,BL22,BL02
2270,317346.268264121,BL22,BL03
2271,902480.0865498434,BL22,BL04
2272,716389.1893771093,BL22,BL05
2273,1197237.5724344214,BL22,BL06
2274,1462455.7158212587,BL22,BL07
2275,1903899.0922734104,BL22,BL08
2276,1212241.180818092,BL22,BL09
2277,1854594.9105345223,BL22,BL10
2278,4914470.29106122,BL22,BL11
2279,6135875.382684699,BL22,BL12
2280,1633764.6991881093,BL22,BL13
2281,3799007.05364143,BL22,BL14
2282,6807882.760449201,BL22,BL15
2283,7265761.236599155,BL22,BL16
2284,4764805.19488882,BL22,BL17
2285,18626068.942568935,BL22,BL18
2286,6592195.168873889,BL22,BL19
2287,8808237.881201817,BL22,BL20
2288,5380321.251902718,BL22,BL21
2289,1082744.1997858067,BL22,BL22
2290,12046491.680388981,BL22,BL23
2291,698742.2552563511,BL22,BR01
2292,146909.28239626123,BL22,BR02
2293,116145.50717166711,BL22,BR03
2294,638327.6509389862,BL22,BR04
2295,171664.13527225674,BL22,BR05
2296,272965.851441695,BL22,BR06
2297,593594.5959570833,BL22,BR07
2298,906864.1180100391,BL22,BR08
2299,901541.1415016954,BL22,BR09
2300,630121.4920322543,BL22,BR11
2301,602528.4270795801,BL22,BR12
2302,322482.1767454715,BL22,BR13
2303,572934.1243581228,BL22,BR14
2304,1474753.1995282222,BL22,BR15
2305,1598716.957786898,BL22,BR16
2306,2476446.831780766,BL22,BR17
2307,2001153.6095565201,BL22,BR18
2308,4624176.314128016,BL22,BR19
2309,1803241.458674193,BL22,BR20
2310,3549168.8899800987,BL22,BR21
2311,4801946.535251036,BL22,BR22
2312,1531625.20604745,BL22,BR23
2313,274425.1211575116,BL22,G01
2314,226920.54739119625,BL22,G02
2315,279665.2992837356,BL22,G03
2316,78314.33118952553,BL22,G03A
2317,374397.3148364915,BL22,G04
2318,359988.01841280895,BL22,G05
2319,217295.57342312438,BL22,G06
2320,785590.6949588285,BL22,G07
2321,508765.2859678645,BL22,G08
2322,886827.9558531226,BL22,G09
2323,781276.7858744673,BL22,G10
2324,191088.39558183262,BL22,G11
2325,222722.86488828083,BL22,G13
2326,703453.4982786718,BL22,G14
2327,594496.8819415637,BL22,G15
2328,208289.5051287303,BL22,G17
2329,143923.77071845505,BL22,G18
2330,109579.43630268822,BL22,G19
2331,897254.7998864248,BL22,O01
2332,821782.0264528001,BL22,O02
2333,1067235.6015245279,BL22,O03
2334,1382600.189311236,BL22,O04
2335,854227.9592099081,BL22,O06
2336,963125.4346520284,BL22,O09
2337,593359.2942242194,BL22,O10
2338,362135.74169667234,BL22,O11
2339,323291.7857508467,BL22,O12
2340,384033.2506009142,BL22,O13
2341,311570.6703076793,BL22,O14
2342,214309.58087791989,BL22,O15
2343,120512.22874967726,BL22,O16
2344,152027.96918337283,BL22,O17
2345,445075.42277843395,BL22,O18
2346,291233.9313420885,BL22,O19
2347,323068.830729897,BL22,O20
2348,278159.03473696567,BL22,O21
2349,457673.3052692527,BL22,OO50
2350,429012.51866892877,BL22,OO51
2351,453494.8953918763,BL22,OO52
2352,473172.88699658564,BL22,OO53
2353,401870.0723597373,BL22,OO54
2354,108629.75609491843,BL22,R02
2355,400194.7045861912,BL22,R03
2356,255624.65537081976,BL22,R04
2357,258557.4322155887,BL22,R06
2358,254455.16234874228,BL22,R09
2359,442820.451135412,BL22,R12
2360,618582.9869488647,BL22,R14
2361,826206.965049965,BL22,R15
2362,597082.8310717995,BL22,R16
2363,436541.2006184728,BL22,R17
2364,199220.1523092745,BL22,R18
2365,487592.00603845355,BL22,R19
2366,133394.45294162966,BL22,R20
2367,149246.21524254707,BL22,R21
2368,311079.2551340259,BL22,R22
2369,172180.04200358133,BL22,R22A
2370,73913.00764565865,BL22,R23
2371,54432.036907441514,BL22,R24
2372,160378.82831374297,BL22,R25
2373,141935.12287816106,BL22,R26
2374,120265.9850834963,BL22,R27
2375,951283.4221532408,BL22,R28
2376,707684.4497328061,BL23,BL01
2377,1277765.5036938784,BL23,BL02
2378,625386.0288384055,BL23,BL03
2379,1788633.7101426295,BL23,BL04
2380,1479172.6540083135,BL23,BL05
2381,2797156.2805567384,BL23,BL06
2382,4143727.1426576246,BL23,BL07
2383,3713992.4772248813,BL23,BL08
2384,2360574.141908034,BL23,BL09
2385,4002626.959609355,BL23,BL10
2386,10168723.57376536,BL23,BL11
2387,18796461.809748985,BL23,BL12
2388,3408075.400334218,BL23,BL13
2389,5749399.804685429,BL23,BL14
2390,10437687.201857042,BL23,BL15
2391,10665560.183838125,BL23,BL16
2392,6330570.391797108,BL23,BL17
2393,22682281.471804045,BL23,BL18
2394,5674963.954033706,BL23,BL19
2395,5348771.397444032,BL23,BL20
2396,1663077.9706952926,BL23,BL21
2397,12225539.09742173,BL23,BL22
2398,1728297.6227549906,BL23,BL23
2399,1055099.8531287336,BL23,BR01
2400,244193.6966622361,BL23,BR02
2401,144667.0250258689,BL23,BR03
2402,1285791.4236045645,BL23,BR04
2403,288340.0429388631,BL23,BR05
2404,429657.9609438309,BL23,BR06
2405,1187618.7740343737,BL23,BR07
2406,1686890.0105369426,BL23,BR08
2407,1664120.2536407672,BL23,BR09
2408,2035039.3369667225,BL23,BR11
2409,2206405.662669011,BL23,BR12
2410,1119137.245666828,BL23,BR13
2411,1858340.7771179262,BL23,BR14
2412,4340753.874375001,BL23,BR15
2413,3965573.2942478093,BL23,BR16
2414,4283576.913561915,BL23,BR17
2415,2102053.0826074616,BL23,BR18
2416,3862324.1018143543,BL23,BR19
2417,1580637.2556611842,BL23,BR20
2418,2802640.9587651114,BL23,BR21
2419,4106695.03067538,BL23,BR22
2420,886606.3762516596,BL23,BR23
2421,504324.5985384838,BL23,G01
2422,412964.90390830446,BL23,G02
2423,458908.7801530699,BL23,G03
2424,123582.65202822737,BL23,G03A
2425,665271.8932463278,BL23,G04
2426,668266.5394279067,BL23,G05
2427,399279.0689652437,BL23,G06
2428,1808495.9923379708,BL23,G07
2429,1099357.5825248836,BL23,G08
2430,1738300.2377068175,BL23,G09
2431,1559236.1850109964,BL23,G10
2432,392748.4635074131,BL23,G11
2433,479590.66903945256,BL23,G13
2434,1973942.5059029977,BL23,G14
2435,1704935.960284721,BL23,G15
2436,544562.7721165576,BL23,G17
2437,294754.26229806733,BL23,G18
2438,208582.9781035246,BL23,G19
2439,1461176.4033040209,BL23,O01
2440,1611757.9190827638,BL23,O02
2441,1872027.5351575841,BL23,O03
2442,2659020.8256199644,BL23,O04
2443,1606981.9122345091,BL23,O06
2444,2127866.1176964026,BL23,O09
2445,1288084.0470032224,BL23,O10
2446,1058242.2913391467,BL23,O11
2447,670190.4256169352,BL23,O12
2448,747736.8136038178,BL23,O13
2449,667167.4851589369,BL23,O14
2450,416121.6212134511,BL23,O15
2451,254028.58378470023,BL23,O16
2452,346553.4041936796,BL23,O17
2453,882866.8177666548,BL23,O18
2454,689646.8840201093,BL23,O19
2455,628663.8023380033,BL23,O20
2456,576634.8209097934,BL23,O21
2457,860350.7542065213,BL23,OO50
2458,928622.7900522834,BL23,OO51
2459,912693.5549058833,BL23,OO52
2460,794058.7836183097,BL23,OO53
2461,830346.2955512424,BL23,OO54
2462,163056.6237644424,BL23,R02
2463,891603.4173104862,BL23,R03
2464,513652.5282672557,BL23,R04
2465,578783.7066963805,BL23,R06
2466,614074.0134695419,BL23,R09
2467,1138332.5458068114,BL23,R12
2468,1371522.1943462128,BL23,R14
2469,1502468.3387744264,BL23,R15
2470,1112510.1997282677,BL23,R16
2471,915930.8693345016,BL23,R17
2472,386963.160964234,BL23,R18
2473,1083742.2275079477,BL23,R19
2474,239876.17923839026,BL23,R20
2475,287663.26831853244,BL23,R21
2476,623896.6915011422,BL23,R22
2477,297267.5820599738,BL23,R22A
2478,130135.14742617344,BL23,R23
2479,107504.25543948155,BL23,R24
2480,384540.7670253576,BL23,R25
2481,279307.54036080284,BL23,R26
2482,245670.26504977263,BL23,R27
2483,1973127.1659582928,BL23,R28
2484,214066.28361894647,BR01,BL01
2485,421229.43316834036,BR01,BL02
2486,189468.8950895172,BR01,BL03
2487,498040.7216459072,BR01,BL04
2488,503324.2821803369,BR01,BL05
2489,1005469.4293882935,BR01,BL06
2490,2120699.828751594,BR01,BL07
2491,1026153.6711581249,BR01,BL08
2492,643700.9631815326,BR01,BL09
2493,1418080.9082722897,BR01,BL10
2494,5410523.653281722,BR01,BL11
2495,13449849.89960713,BR01,BL12
2496,617358.4042207157,BR01,BL13
2497,1102502.4679522885,BR01,BL14
2498,8159481.853313831,BR01,BL15
2499,1569956.98307305,BR01,BL16
2500,898268.6861063197,BR01,BL17
2501,1508458.9900236411,BR01,BL18
2502,338052.1786290279,BR01,BL19
2503,436234.3432609111,BR01,BL20
2504,179479.86416299973,BR01,BL21
2505,612395.2457454308,BR01,BL22
2506,738887.8810816723,BR01,BL23
2507,1112553.9165525003,BR01,BR01
2508,1788893.414562784,BR01,BR02
2509,1038299.8885890456,BR01,BR03
2510,2228700.2348831263,BR01,BR04
2511,403026.8367915056,BR01,BR05
2512,1069976.1692956993,BR01,BR06
2513,2680943.079204895,BR01,BR07
2514,2715335.3502906347,BR01,BR08
2515,2818113.6108507756,BR01,BR09
2516,3920344.0961460774,BR01,BR11
2517,2602540.3111565392,BR01,BR12
2518,724392.5681551901,BR01,BR13
2519,737512.5529968175,BR01,BR14
2520,1396865.0153915284,BR01,BR15
2521,616421.8357422429,BR01,BR16
2522,632803.1108545488,BR01,BR17
2523,350076.5131383759,BR01,BR18
2524,551031.9112276742,BR01,BR19
2525,249389.00698072897,BR01,BR20
2526,445363.6750280911,BR01,BR21
2527,424461.729122443,BR01,BR22
2528,177571.67786304865,BR01,BR23
2529,196334.2191236189,BR01,G01
2530,72841.70805093923,BR01,G02
2531,79673.54121524876,BR01,G03
2532,47940.32436140076,BR01,G03A
2533,101291.79731898152,BR01,G04
2534,100527.39953393943,BR01,G05
2535,51321.20342437846,BR01,G06
2536,497877.60647828743,BR01,G07
2537,350021.62372975063,BR01,G08
2538,368285.62202418386,BR01,G09
2539,1315019.4883902136,BR01,G10
2540,164319.19123478403,BR01,G11
2541,371260.0768594757,BR01,G13
2542,1566357.5277555904,BR01,G14
2543,880351.6789196029,BR01,G15
2544,710418.8544711807,BR01,G17
2545,769861.6944442785,BR01,G18
2546,1499684.9712275225,BR01,G19
2547,362188.49019637157,BR01,O01
2548,433278.0164030282,BR01,O02
2549,534568.0855648827,BR01,O03
2550,824524.8965267662,BR01,O04
2551,1608661.6645528357,BR01,O06
2552,544472.5933143832,BR01,O09
2553,406273.12390401604,BR01,O10
2554,551177.3629466217,BR01,O11
2555,245974.34007482717,BR01,O12
2556,353068.2657015859,BR01,O13
2557,288342.6577215368,BR01,O14
2558,190906.54300667337,BR01,O15
2559,117317.09078087137,BR01,O16
2560,181507.969325223,BR01,O17
2561,469418.24197751883,BR01,O18
2562,310281.70074904925,BR01,O19
2563,362754.2661056172,BR01,O20
2564,386544.8394193996,BR01,O21
2565,414864.52034043305,BR01,OO50
2566,418847.0389575589,BR01,OO51
2567,410195.29818863806,BR01,OO52
2568,416662.7924962652,BR01,OO53
2569,368818.0834413632,BR01,OO54
2570,442448.99969298055,BR01,R02
2571,3502526.5573981777,BR01,R03
2572,605583.8836177359,BR01,R04
2573,550663.0518740164,BR01,R06
2574,466770.62395194435,BR01,R09
2575,696459.275014762,BR01,R12
2576,818206.3381270145,BR01,R14
2577,1668385.946954561,BR01,R15
2578,944721.7230467951,BR01,R16
2579,463695.50978747295,BR01,R17
2580,185263.99348198957,BR01,R18
2581,518257.3300837364,BR01,R19
2582,121041.49365191703,BR01,R20
2583,125726.50145572315,BR01,R21
2584,322282.3808796844,BR01,R22
2585,259283.63244626194,BR01,R22A
2586,72310.44228223387,BR01,R23
2587,48450.086955041945,BR01,R24
2588,151199.22242955182,BR01,R25
2589,125064.7264328498,BR01,R26
2590,100539.86034338643,BR01,R27
2591,1796795.9043687587,BR01,R28
2592,60285.93721631601,BR02,BL01
2593,114942.44198922315,BR02,BL02
2594,63112.52596827179,BR02,BL03
2595,135538.4122431356,BR02,BL04
2596,146436.31810129565,BR02,BL05
2597,235516.40131696218,BR02,BL06
2598,452082.39357609453,BR02,BL07
2599,298705.0276125301,BR02,BL08
2600,179312.09180393865,BR02,BL09
2601,404628.5312862964,BR02,BL10
2602,901338.6378252328,BR02,BL11
2603,2554045.799631967,BR02,BL12
2604,283494.2144976813,BR02,BL13
2605,480014.2290573374,BR02,BL14
2606,2689126.0134835863,BR02,BL15
2607,564448.1354986182,BR02,BL16
2608,214281.77360696014,BR02,BL17
2609,255818.33089109027,BR02,BL18
2610,105731.07143156423,BR02,BL19
2611,115225.67154934625,BR02,BL20
2612,85397.06350489946,BR02,BL21
2613,141836.6274424029,BR02,BL22
2614,234008.22459390512,BR02,BL23
2615,2036327.2990005605,BR02,BR01
2616,293247.18924784195,BR02,BR02
2617,248219.59277454705,BR02,BR03
2618,2835774.892701917,BR02,BR04
2619,284413.84010734136,BR02,BR05
2620,732357.7236923529,BR02,BR06
2621,1398615.5801672214,BR02,BR07
2622,1344581.662316661,BR02,BR08
2623,1269269.781680078,BR02,BR09
2624,1937670.1698871995,BR02,BR11
2625,1173973.7564050201,BR02,BR12
2626,334808.4042254631,BR02,BR13
2627,419583.574486453,BR02,BR14
2628,635562.0266866563,BR02,BR15
2629,398723.6829335267,BR02,BR16
2630,343983.3956542737,BR02,BR17
2631,195278.33717092275,BR02,BR18
2632,264919.192614606,BR02,BR19
2633,130351.5255100843,BR02,BR20
2634,174313.35679010334,BR02,BR21
2635,157956.58420236604,BR02,BR22
2636,76405.92105871998,BR02,BR23
2637,44493.82137306552,BR02,G01
2638,37404.34382212737,BR02,G02
2639,38429.230030368184,BR02,G03
2640,29348.43912470732,BR02,G03A
2641,39000.0887253752,BR02,G04
2642,37845.142998851006,BR02,G05
2643,32346.127191008534,BR02,G06
2644,108654.58041571162,BR02,G07
2645,74903.81325440179,BR02,G08
2646,121546.54262202056,BR02,G09
2647,221300.0841095564,BR02,G10
2648,60484.497859348805,BR02,G11
2649,103670.08633737505,BR02,G13
2650,320204.2734478756,BR02,G14
2651,291851.32354852924,BR02,G15
2652,320672.82840775035,BR02,G17
2653,304602.3475205209,BR02,G18
2654,317055.51576256735,BR02,G19
2655,124232.92925545292,BR02,O01
2656,155084.01240693615,BR02,O02
2657,149243.5607849178,BR02,O03
2658,235796.69595784272,BR02,O04
2659,303615.074202439,BR02,O06
2660,195019.92605007,BR02,O09
2661,118636.07700178125,BR02,O10
2662,164001.29389044197,BR02,O11
2663,93244.90092743296,BR02,O12
2664,106051.84335769193,BR02,O13
2665,103431.75869437348,BR02,O14
2666,61130.451468669846,BR02,O15
2667,47172.30046715274,BR02,O16
2668,58698.17934930213,BR02,O17
2669,128612.9439968285,BR02,O18
2670,97836.13071412533,BR02,O19
2671,93958.66529385356,BR02,O20
2672,88396.44111778942,BR02,O21
2673,115097.16850939445,BR02,OO50
2674,118569.11110559944,BR02,OO51
2675,110105.67426826025,BR02,OO52
2676,105190.9029957671,BR02,OO53
2677,113933.06849378977,BR02,OO54
2678,82633.3054031512,BR02,R02
2679,254624.26858654324,BR02,R03
2680,205331.5814149792,BR02,R04
2681,199957.26104779623,BR02,R06
2682,250551.62132600066,BR02,R09
2683,194799.67907472412,BR02,R12
2684,262806.0839652392,BR02,R14
2685,304322.8966688159,BR02,R15
2686,221758.93399535402,BR02,R16
2687,152111.64737830163,BR02,R17
2688,72705.83067976403,BR02,R18
2689,160011.75460817324,BR02,R19
2690,48404.18158420667,BR02,R20
2691,55180.51524426753,BR02,R21
2692,109578.92299930657,BR02,R22
2693,74513.90090576229,BR02,R22A
2694,41218.10481893314,BR02,R23
2695,33471.26925747618,BR02,R24
2696,85412.29877672062,BR02,R25
2697,59852.7916999619,BR02,R26
2698,53011.739719203906,BR02,R27
2699,302123.0299842495,BR02,R28
2700,39671.5842333314,BR03,BL01
2701,81185.3517797463,BR03,BL02
2702,51907.54022618994,BR03,BL03
2703,79401.93277875746,BR03,BL04
2704,94546.35189478792,BR03,BL05
2705,149058.42479169785,BR03,BL06
2706,261257.79338514802,BR03,BL07
2707,186558.8661974244,BR03,BL08
2708,113214.17941346271,BR03,BL09
2709,268240.0675068544,BR03,BL10
2710,587311.6578054024,BR03,BL11
2711,1779873.0258057185,BR03,BL12
2712,269351.04672700295,BR03,BL13
2713,279743.6671107235,BR03,BL14
2714,1650492.6785039746,BR03,BL15
2715,511132.44873027876,BR03,BL16
2716,224574.438590835,BR03,BL17
2717,300622.38787436124,BR03,BL18
2718,108221.84511149918,BR03,BL19
2719,97690.98049754376,BR03,BL20
2720,88724.38568307071,BR03,BL21
2721,138709.93325523904,BR03,BL22
2722,182881.3410189662,BR03,BL23
2723,1124506.1937285017,BR03,BR01
2724,265298.3147534992,BR03,BR02
2725,167986.0226016279,BR03,BR03
2726,1302789.0012093019,BR03,BR04
2727,117834.84547796508,BR03,BR05
2728,256494.72503793408,BR03,BR06
2729,634091.8629150401,BR03,BR07
2730,696785.5247387963,BR03,BR08
2731,779619.1700528157,BR03,BR09
2732,1227698.3753285871,BR03,BR11
2733,608726.8570544074,BR03,BR12
2734,206734.3057065944,BR03,BR13
2735,185146.62631022246,BR03,BR14
2736,321093.4859888585,BR03,BR15
2737,281090.37139587844,BR03,BR16
2738,243919.92791413222,BR03,BR17
2739,100456.10101462727,BR03,BR18
2740,146819.0706042135,BR03,BR19
2741,72583.42712744334,BR03,BR20
2742,110793.1308600157,BR03,BR21
2743,92244.17563657346,BR03,BR22
2744,66478.82344885438,BR03,BR23
2745,34689.55045321652,BR03,G01
2746,30287.115253243443,BR03,G02
2747,31540.499410398857,BR03,G03
2748,27217.43353968125,BR03,G03A
2749,31843.48489349729,BR03,G04
2750,33992.922543180604,BR03,G05
2751,29221.415786825106,BR03,G06
2752,56205.93690495566,BR03,G07
2753,46549.431573523565,BR03,G08
2754,73348.83807836437,BR03,G09
2755,197003.3430620039,BR03,G10
2756,61632.87957668009,BR03,G11
2757,82394.6866496948,BR03,G13
2758,290127.16354113875,BR03,G14
2759,228003.63799832007,BR03,G15
2760,201682.31589425166,BR03,G17
2761,238264.99394456364,BR03,G18
2762,206317.42392719732,BR03,G19
2763,68834.24454717035,BR03,O01
2764,84546.79987935527,BR03,O02
2765,100741.0016644624,BR03,O03
2766,132119.45981516296,BR03,O04
2767,234655.1677072602,BR03,O06
2768,136119.33311540706,BR03,O09
2769,85581.92797263848,BR03,O10
2770,127481.45661213371,BR03,O11
2771,65080.161803633964,BR03,O12
2772,62634.52349315966,BR03,O13
2773,57553.265745864555,BR03,O14
2774,50757.29704932498,BR03,O15
2775,37445.733116861535,BR03,O16
2776,42788.03242339708,BR03,O17
2777,68641.92503710795,BR03,O18
2778,66144.81570637162,BR03,O19
2779,56233.641582302735,BR03,O20
2780,56955.95833651612,BR03,O21
2781,60823.52897291229,BR03,OO50
2782,59632.08745323694,BR03,OO51
2783,75642.95925159048,BR03,OO52
2784,64138.44388376186,BR03,OO53
2785,69363.44660735707,BR03,OO54
2786,82478.61711733768,BR03,R02
2787,241815.9887313755,BR03,R03
2788,150941.46016325403,BR03,R04
2789,120275.87008244472,BR03,R06
2790,201031.41243027087,BR03,R09
2791,163063.32263535072,BR03,R12
2792,208951.9776099196,BR03,R14
2793,189964.1588606048,BR03,R15
2794,166535.41952526662,BR03,R16
2795,129073.4390484402,BR03,R17
2796,64554.94996413446,BR03,R18
2797,141874.45812276134,BR03,R19
2798,37750.32941674193,BR03,R20
2799,54031.82689047659,BR03,R21
2800,83491.96271999125,BR03,R22
2801,64655.54226720259,BR03,R22A
2802,34479.330951111006,BR03,R23
2803,30677.710226828527,BR03,R24
2804,65377.55787374373,BR03,R25
2805,47098.24846875184,BR03,R26
2806,47751.98051859209,BR03,R27
2807,224179.6150945467,BR03,R28
2808,131856.84874986284,BR04,BL01
2809,296720.12176227994,BR04,BL02
2810,135968.3889855876,BR04,BL03
2811,339331.05909059325,BR04,BL04
2812,411874.9784999723,BR04,BL05
2813,692223.6175035961,BR04,BL06
2814,1166797.314967525,BR04,BL07
2815,750729.3115817305,BR04,BL08
2816,449683.07194479095,BR04,BL09
2817,1007779.4973763829,BR04,BL10
2818,2143862.1801350703,BR04,BL11
2819,7996089.744931974,BR04,BL12
2820,969150.7638568913,BR04,BL13
2821,1508918.2796368906,BR04,BL14
2822,9552231.026633235,BR04,BL15
2823,2863308.9376507876,BR04,BL16
2824,1485639.0315676427,BR04,BL17
2825,1934014.4562234834,BR04,BL18
2826,510015.1592522715,BR04,BL19
2827,500453.52602046664,BR04,BL20
2828,417418.7692636642,BR04,BL21
2829,648199.9585274648,BR04,BL22
2830,1277141.569392014,BR04,BL23
2831,2185749.0619644863,BR04,BR01
2832,2582699.155812858,BR04,BR02
2833,1176754.3906916454,BR04,BR03
2834,575683.6693327358,BR04,BR04
2835,500422.2366710974,BR04,BR05
2836,2487182.454523343,BR04,BR06
2837,3846480.0354900574,BR04,BR07
2838,4121164.632610464,BR04,BR08
2839,4192592.146346292,BR04,BR09
2840,6436138.326030218,BR04,BR11
2841,3367755.001301924,BR04,BR12
2842,1087900.5997152906,BR04,BR13
2843,1134626.9861036777,BR04,BR14
2844,2083206.7041269836,BR04,BR15
2845,1374727.1950151487,BR04,BR16
2846,1486517.7456991689,BR04,BR17
2847,615070.9478242416,BR04,BR18
2848,800091.9568116998,BR04,BR19
2849,403777.6971631105,BR04,BR20
2850,639151.8703896875,BR04,BR21
2851,533590.310905969,BR04,BR22
2852,269788.32985920575,BR04,BR23
2853,65092.557379410915,BR04,G01
2854,48650.16068732736,BR04,G02
2855,51496.628283507416,BR04,G03
2856,32514.297474082698,BR04,G03A
2857,60626.341128216394,BR04,G04
2858,61890.43815617537,BR04,G05
2859,38039.18929920293,BR04,G06
2860,133756.18506117488,BR04,G07
2861,84343.64951040885,BR04,G08
2862,144435.41791853422,BR04,G09
2863,444716.46323370736,BR04,G10
2864,99335.30550007374,BR04,G11
2865,223081.13887520003,BR04,G13
2866,904581.018015435,BR04,G14
2867,833675.2416980293,BR04,G15
2868,937785.3445758022,BR04,G17
2869,923972.1849616776,BR04,G18
2870,835175.3710016293,BR04,G19
2871,202860.18923943536,BR04,O01
2872,245960.60599597494,BR04,O02
2873,245075.33762898695,BR04,O03
2874,389338.55427061423,BR04,O04
2875,663860.3817820919,BR04,O06
2876,496129.15545121935,BR04,O09
2877,281050.40630954574,BR04,O10
2878,380135.6114731573,BR04,O11
2879,178702.66982492048,BR04,O12
2880,197237.29701347617,BR04,O13
2881,180986.01712869102,BR04,O14
2882,113208.90044414799,BR04,O15
2883,66745.567535773,BR04,O16
2884,101580.55872735186,BR04,O17
2885,238705.24147725553,BR04,O18
2886,203440.8565208848,BR04,O19
2887,172563.25094965438,BR04,O20
2888,187695.68359217013,BR04,O21
2889,242266.3673306264,BR04,OO50
2890,226845.28955971042,BR04,OO51
2891,228346.40450252898,BR04,OO52
2892,239832.2746348018,BR04,OO53
2893,206816.2929853547,BR04,OO54
2894,398121.5815989507,BR04,R02
2895,1371059.5554222534,BR04,R03
2896,877049.4020238266,BR04,R04
2897,546666.2125784778,BR04,R06
2898,458840.4857389175,BR04,R09
2899,514967.8264586676,BR04,R12
2900,667625.6610536891,BR04,R14
2901,726169.455182285,BR04,R15
2902,534966.0262090573,BR04,R16
2903,395950.86291406915,BR04,R17
2904,182975.7445804945,BR04,R18
2905,488803.19564129924,BR04,R19
2906,99799.65527909507,BR04,R20
